index,author,url,recipeTitle,recipeRating,commentBody,commentType,userID,commentRecommendations,prompt,ai_guess
0,Christina Morales,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,Spicy Cumin Lamb Burgers Recipe,5(97),"Interesting recipe for the lamb. Tried it using 1 pound of ground lamb as finding a 1 lb boneless leg of lamb was not feasible. Served with Naan bread.  Good blend and made a good burger. Probably very good with sliced lamb,and I may use the rub  next time I cook a whole boneless leg.",comment,203474378,30,"

Here's a comment from NYT Cooking:Interesting recipe for the lamb. Tried it using 1 pound of ground lamb as finding a 1 lb boneless leg of lamb was not feasible. Served with Naan bread.  Good blend and made a good burger. Probably very good with sliced lamb,and I may use the rub  next time I cook a whole boneless leg.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Christina Morales,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,Spicy Cumin Lamb Burgers Recipe,5(97),Best not to call these a “burger” else it’s easy to misunderstand and use ground lamb. Needs to be strips of spiced and grilled lamb meat. Made correctly these are one of my favorite street food dishes in Chinese cuisine.,comment,220321536,13,"

Here's a comment from NYT Cooking:Best not to call these a “burger” else it’s easy to misunderstand and use ground lamb. Needs to be strips of spiced and grilled lamb meat. Made correctly these are one of my favorite street food dishes in Chinese cuisine.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_inauthentic
0,Christina Morales,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,Spicy Cumin Lamb Burgers Recipe,5(97),Made this with the spice mixture using ground lamb.  It was good - served with warm Naan.  Would use the spice mixture as a rub for a butterfly leg of lamb.,comment,203474378,6,"

Here's a comment from NYT Cooking:Made this with the spice mixture using ground lamb.  It was good - served with warm Naan.  Would use the spice mixture as a rub for a butterfly leg of lamb.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Christina Morales,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,Spicy Cumin Lamb Burgers Recipe,5(97),"The nearest Xi'an is often my first food stop on my many trips to NY. Now if only I could translate these flavors into the dumplings with that spicy, oily red broth, all my problems would be solved (mostly).",comment,204353328,5,"

Here's a comment from NYT Cooking:The nearest Xi'an is often my first food stop on my many trips to NY. Now if only I could translate these flavors into the dumplings with that spicy, oily red broth, all my problems would be solved (mostly).

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",maybe_not_about_the_recipe
0,Christina Morales,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,Spicy Cumin Lamb Burgers Recipe,5(97),"The lamb was delicious, great flavor combo.  I sauteed all of the veggies, including the onions and chilis, before adding the lamb, because I didn't like the idea of nearly raw onions and jalepeno.  The result was less browning, but a lovely blend of pungent flavors after I added the cumin and chili powder.   The ""buns"", however, were a total dud.  Dense hockey pucks that were raw inside and inedible.  I would recommend using Meera Sodha's recipe for naan on this website; its amazing.",comment,79161568,3,"

Here's a comment from NYT Cooking:The lamb was delicious, great flavor combo.  I sauteed all of the veggies, including the onions and chilis, before adding the lamb, because I didn't like the idea of nearly raw onions and jalepeno.  The result was less browning, but a lovely blend of pungent flavors after I added the cumin and chili powder.   The ""buns"", however, were a total dud.  Dense hockey pucks that were raw inside and inedible.  I would recommend using Meera Sodha's recipe for naan on this website; its amazing.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_technique_or_equipment
0,Christina Morales,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,Spicy Cumin Lamb Burgers Recipe,5(97),"For the spice mixture Chile powder I used gochugaru and cayenne. I also pre-marinated the lamb in some baking soda, soy sauce, msg, and shaoxing (small amounts of all for ~2hrs). Only other sub was jalapeno peppers. The meat came out wonderfully spiced, tender, and moist. Definitely a keeper. I'm not sure what, but I think the buns could benefit from a topping, something light, maybe an acid based slaw to add some crunch and freshness.",comment,78054817,1,"

Here's a comment from NYT Cooking:For the spice mixture Chile powder I used gochugaru and cayenne. I also pre-marinated the lamb in some baking soda, soy sauce, msg, and shaoxing (small amounts of all for ~2hrs). Only other sub was jalapeno peppers. The meat came out wonderfully spiced, tender, and moist. Definitely a keeper. I'm not sure what, but I think the buns could benefit from a topping, something light, maybe an acid based slaw to add some crunch and freshness.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Christina Morales,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,Spicy Cumin Lamb Burgers Recipe,5(97),"I had to knead the dough for twice as long, ten minutes, to get it to be smooth & supple.",comment,3720988,1,"

Here's a comment from NYT Cooking:I had to knead the dough for twice as long, ten minutes, to get it to be smooth & supple.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_technique_or_equipment
0,Christina Morales,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,Spicy Cumin Lamb Burgers Recipe,5(97),HORRIBLE! Cumin completely overpowered this dish. What a waste of time and ingredients!,comment,81779888,1,"

Here's a comment from NYT Cooking:HORRIBLE! Cumin completely overpowered this dish. What a waste of time and ingredients!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_flavor
0,Christina Morales,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,Spicy Cumin Lamb Burgers Recipe,5(97),I used thinly sliced lamb that I got from the Asian market in my small midwestern city.,comment,81774047,1,"

Here's a comment from NYT Cooking:I used thinly sliced lamb that I got from the Asian market in my small midwestern city.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_ingredients_hard_to_find
0,Christina Morales,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,Spicy Cumin Lamb Burgers Recipe,5(97),"Thought the recipe was way too heavy on the ground cumin, to the extent that I couldn't really identify the meat beneath all that cumin.  If I were to make these again, I'd reduce the cumin by half.  

Also, I used normal-sized burger buns in lieu of making the buns.  I found that the amount of cooked meat was way too much for normal burger buns.  I could have easily made twice as many sandwiches.

Also, not being a fan of raw hot peppers or raw red onion, I cooked both with the lamb.",comment,1766408,1,"

Here's a comment from NYT Cooking:Thought the recipe was way too heavy on the ground cumin, to the extent that I couldn't really identify the meat beneath all that cumin.  If I were to make these again, I'd reduce the cumin by half.  

Also, I used normal-sized burger buns in lieu of making the buns.  I found that the amount of cooked meat was way too much for normal burger buns.  I could have easily made twice as many sandwiches.

Also, not being a fan of raw hot peppers or raw red onion, I cooked both with the lamb.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_flavor
